Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
2015,1,5,13,30,-13,64,931,506,0.14,990,-3,290,3.4000000000000004,,,,,,
2015,1,5,14,30,-13,152,387,312,0.14,990,-3,284,3.2,,,,,,
2015,1,5,15,30,-13,93,461,235,0.14,990,-3,279,2.8000000000000003,,,,,,
2015,1,5,16,30,-12,56,312,107,0.14,990,-4,278,1.9000000000000001,,,,,,
2015,1,5,17,30,-10,0,0,0,0.14,990,-5,278,1.2000000000000002,,,,,,
2015,1,5,18,30,-10,0,0,0,0.14,990,-5,274,1,,,,,,
2015,1,5,19,30,-11,0,0,0,0.14,990,-5,252,1,,,,,,
2015,1,5,20,30,-11,0,0,0,0.14,990,-4,206,1.4000000000000001,,,,,,
2015,1,5,21,30,-11,0,0,0,0.14,990,-4,196,1.8,,,,,,
2015,1,5,22,30,-10,0,0,0,0.14,990,-4,203,2,,,,,,
2015,1,5,23,30,-10,0,0,0,0.14,990,-4,194,1.9000000000000001,,,,,,
2015,1,6,0,30,-9,0,0,0,0.14,990,-3,181,1.9000000000000001,,,,,,
2015,1,6,1,30,-8,0,0,0,0.14,980,-3,177,1.8,,,,,,
2015,1,6,2,30,-8,0,0,0,0.14,980,-3,194,1.6,,,,,,
2015,1,6,3,30,-7,0,0,0,0.14,980,-3,236,1.5,,,,,,
2015,1,6,4,30,-6,0,0,0,0.14,980,-3,252,1.6,,,,,,
2015,1,6,5,30,-6,0,0,0,0.14,980,-3,244,1.9000000000000001,,,,,,
2015,1,6,6,30,-6,0,0,0,0.14,980,-3,230,2.2,,,,,,
2015,1,6,7,30,-6,0,0,0,0.14,980,-3,239,2.7,,,,,,
2015,1,6,8,30,-5,13,0,13,0.14,980,-2,259,3.7,,,,,,
2015,1,6,9,30,-6,56,0,56,0.14,990,-1,279,4.3,,,,,,
2015,1,6,10,30,-6,78,0,78,0.14,990,0,292,4.3,,,,,,
2015,1,6,11,30,-6,193,62,222,0.14,990,0,292,3.9000000000000004,,,,,,
2015,1,6,12,30,-6,200,37,219,0.14,980,0,292,3.8000000000000003,,,,,,
2015,1,6,13,30,-6,213,204,310,0.14,980,0,290,3.8000000000000003,,,,,,
2015,1,6,14,30,-6,102,0,102,0.14,980,0,290,3.6,,,,,,
2015,1,6,15,30,-6,104,0,104,0.14,980,-1,292,3.3000000000000003,,,,,,
2015,1,6,16,30,-6,66,134,89,0.14,980,-1,293,2.6,,,,,,
2015,1,6,17,30,-5,0,0,0,0.14,990,-2,293,2.2,,,,,,
2015,1,6,18,30,-5,0,0,0,0.14,990,-2,294,2.4000000000000004,,,,,,
2015,1,6,19,30,-5,0,0,0,0.14,990,-2,295,2.4000000000000004,,,,,,
2015,1,6,20,30,-6,0,0,0,0.14,990,-3,296,2.6,,,,,,
2015,1,6,21,30,-6,0,0,0,0.14,990,-4,299,3,,,,,,
2015,1,6,22,30,-7,0,0,0,0.14,980,-4,298,3.4000000000000004,,,,,,
2015,1,6,23,30,-8,0,0,0,0.14,980,-5,294,3.7,,,,,,
2015,1,7,0,30,-9,0,0,0,0.14,980,-6,290,3.8000000000000003,,,,,,
2015,1,7,1,30,-10,0,0,0,0.14,980,-6,288,3.7,,,,,,
2015,1,7,2,30,-11,0,0,0,0.14,990,-7,287,3.8000000000000003,,,,,,
2015,1,7,3,30,-11,0,0,0,0.14,990,-7,288,4,,,,,,
2015,1,7,4,30,-11,0,0,0,0.14,990,-7,291,4.1000000000000005,,,,,,
2015,1,7,5,30,-11,0,0,0,0.14,990,-7,295,4.3,,,,,,
2015,1,7,6,30,-12,0,0,0,0.14,990,-8,298,4.5,,,,,,
2015,1,7,7,30,-12,0,0,0,0.14,990,-8,303,4.7,,,,,,
2015,1,7,8,30,-13,30,4,31,0.14,990,-8,310,5.1000000000000005,,,,,,
2015,1,7,9,30,-15,98,107,125,0.14,990,-9,316,5.4,,,,,,
2015,1,7,10,30,-16,158,115,202,0.14,990,-9,320,5.6000000000000005,,,,,,
2015,1,7,11,30,-17,171,400,354,0.14,990,-10,321,5.6000000000000005,,,,,,
2015,1,7,12,30,-18,71,0,71,0.14,990,-10,322,5.6000000000000005,,,,,,
2015,1,7,13,30,-19,212,93,257,0.14,990,-10,324,5.5,,,,,,
2015,1,7,14,30,-19,137,479,338,0.14,990,-10,326,5.300000000000001,,,,,,
2015,1,7,15,30,-19,124,51,140,0.14,990,-11,327,5.1000000000000005,,,,,,
2015,1,7,16,30,-19,65,153,90,0.14,1000,-11,327,4.800000000000001,,,,,,
2015,1,7,17,30,-19,0,0,0,0.14,1000,-12,326,4.5,,,,,,
2015,1,7,18,30,-19,0,0,0,0.14,1000,-12,323,4.3,,,,,,
2015,1,7,19,30,-19,0,0,0,0.14,1000,-13,323,4,,,,,,
2015,1,7,20,30,-19,0,0,0,0.14,1000,-13,324,3.4000000000000004,,,,,,
2015,1,7,21,30,-19,0,0,0,0.14,1000,-14,325,2.7,,,,,,
2015,1,7,22,30,-19,0,0,0,0.14,1000,-14,326,2.3000000000000003,,,,,,
2015,1,7,23,30,-19,0,0,0,0.14,1000,-15,323,2.2,,,,,,
2015,1,8,0,30,-19,0,0,0,0.14,1000,-15,314,2.3000000000000003,,,,,,
2015,1,8,1,30,-20,0,0,0,0.14,1000,-16,304,2.4000000000000004,,,,,,
2015,1,8,2,30,-20,0,0,0,0.14,1000,-16,294,2.4000000000000004,,,,,,
2015,1,8,3,30,-20,0,0,0,0.14,1000,-16,286,2.3000000000000003,,,,,,
2015,1,8,4,30,-20,0,0,0,0.14,1000,-16,281,2,,,,,,
2015,1,8,5,30,-20,0,0,0,0.14,1000,-16,269,1.8,,,,,,
2015,1,8,6,30,-21,0,0,0,0.14,1000,-16,254,1.7000000000000002,,,,,,
2015,1,8,7,30,-21,0,0,0,0.14,1000,-16,234,1.8,,,,,,
2015,1,8,8,30,-21,29,468,71,0.14,1000,-15,221,2,,,,,,
2015,1,8,9,30,-20,53,758,242,0.14,990,-14,198,2.5,,,,,,
2015,1,8,10,30,-20,118,468,293,0.14,990,-13,182,2.8000000000000003,,,,,,
2015,1,8,11,30,-19,157,474,374,0.14,990,-11,190,3,,,,,,
2015,1,8,12,30,-18,173,478,410,0.14,990,-9,202,3.2,,,,,,
2015,1,8,13,30,-17,210,249,330,0.14,990,-8,206,3.5,,,,,,
2015,1,8,14,30,-17,64,813,406,0.14,990,-7,206,3.8000000000000003,,,,,,
2015,1,8,15,30,-16,105,398,231,0.14,990,-6,204,3.7,,,,,,
2015,1,8,16,30,-15,65,133,88,0.14,980,-6,206,3.4000000000000004,,,,,,
2015,1,8,17,30,-13,0,0,0,0.14,980,-6,206,3.4000000000000004,,,,,,
2015,1,8,18,30,-12,0,0,0,0.14,980,-6,207,3.8000000000000003,,,,,,
2015,1,8,19,30,-11,0,0,0,0.13,980,-5,208,4.2,,,,,,
2015,1,8,20,30,-10,0,0,0,0.13,980,-5,217,4.800000000000001,,,,,,
2015,1,8,21,30,-10,0,0,0,0.13,980,-5,225,5.300000000000001,,,,,,
2015,1,8,22,30,-10,0,0,0,0.13,980,-5,232,5.6000000000000005,,,,,,
2015,1,8,23,30,-10,0,0,0,0.13,980,-5,235,5.800000000000001,,,,,,
2015,1,9,0,30,-10,0,0,0,0.13,980,-5,237,6,,,,,,
2015,1,9,1,30,-10,0,0,0,0.13,980,-4,239,6,,,,,,
2015,1,9,2,30,-9,0,0,0,0.13,980,-4,241,5.7,,,,,,
2015,1,9,3,30,-9,0,0,0,0.13,980,-4,244,5.4,,,,,,
2015,1,9,4,30,-9,0,0,0,0.13,980,-4,247,5.1000000000000005,,,,,,
2015,1,9,5,30,-8,0,0,0,0.13,980,-4,251,4.800000000000001,,,,,,
2015,1,9,6,30,-8,0,0,0,0.13,980,-4,261,4.6000000000000005,,,,,,
2015,1,9,7,30,-9,0,0,0,0.13,980,-5,277,4.7,,,,,,
2015,1,9,8,30,-11,21,0,21,0.13,980,-6,289,5,,,,,,
2015,1,9,9,30,-13,99,114,127,0.13,990,-6,290,5,,,,,,
2015,1,9,10,30,-13,59,914,402,0.13,990,-5,286,5,,,,,,
2015,1,9,11,30,-13,64,968,509,0.13,990,-4,280,5.1000000000000005,,,,,,
2015,1,9,12,30,-13,65,988,556,0.13,990,-4,277,5.4,,,,,,
2015,1,9,13,30,-13,65,982,541,0.13,990,-4,278,5.5,,,,,,
2015,1,9,14,30,-14,61,949,463,0.13,990,-4,280,5.4,,,,,,
2015,1,9,15,30,-14,53,877,331,0.13,990,-5,283,4.9,,,,,,
2015,1,9,16,30,-15,40,694,162,0.13,990,-6,285,3.9000000000000004,,,,,,
2015,1,9,17,30,-14,0,0,0,0.13,990,-7,287,2.8000000000000003,,,,,,
2015,1,9,18,30,-13,0,0,0,0.13,990,-8,289,2.4000000000000004,,,,,,
2015,1,9,19,30,-13,0,0,0,0.13,990,-9,291,2.4000000000000004,,,,,,
2015,1,9,20,30,-13,0,0,0,0.13,990,-9,291,2.2,,,,,,
2015,1,9,21,30,-13,0,0,0,0.13,990,-10,290,1.9000000000000001,,,,,,
2015,1,9,22,30,-14,0,0,0,0.13,990,-10,291,1.8,,,,,,
2015,1,9,23,30,-14,0,0,0,0.13,990,-11,294,1.8,,,,,,
2015,1,10,0,30,-14,0,0,0,0.13,990,-11,300,1.7000000000000002,,,,,,
2015,1,10,1,30,-15,0,0,0,0.13,990,-12,304,1.4000000000000001,,,,,,
2015,1,10,2,30,-15,0,0,0,0.13,990,-12,308,1.2000000000000002,,,,,,
2015,1,10,3,30,-15,0,0,0,0.13,990,-13,310,0.9,,,,,,
2015,1,10,4,30,-15,0,0,0,0.13,990,-13,312,0.7000000000000001,,,,,,
2015,1,10,5,30,-16,0,0,0,0.13,990,-13,305,0.7000000000000001,,,,,,
2015,1,10,6,30,-16,0,0,0,0.13,990,-13,293,0.6000000000000001,,,,,,
2015,1,10,7,30,-16,0,0,0,0.13,990,-12,284,0.7000000000000001,,,,,,
2015,1,10,8,30,-16,26,560,77,0.13,990,-11,264,0.9,,,,,,
2015,1,10,9,30,-17,45,829,253,0.13,1000,-10,234,1.2000000000000002,,,,,,
2015,1,10,10,30,-17,54,937,406,0.13,1000,-8,217,1.5,,,,,,
2015,1,10,11,30,-16,60,980,512,0.13,990,-6,209,1.7000000000000002,,,,,,
2015,1,10,12,30,-15,63,994,558,0.13,990,-4,211,2,,,,,,
2015,1,10,13,30,-14,62,984,542,0.13,990,-3,212,2.2,,,,,,
2015,1,10,14,30,-14,61,944,463,0.13,990,-2,210,2.3000000000000003,,,,,,
2015,1,10,15,30,-13,55,858,330,0.13,990,-2,209,1.9000000000000001,,,,,,
2015,1,10,16,30,-11,41,685,162,0.13,990,-3,210,1.1,,,,,,
2015,1,10,17,30,-10,0,0,0,0.13,990,-4,217,0.7000000000000001,,,,,,
2015,1,10,18,30,-12,0,0,0,0.13,990,-4,219,0.7000000000000001,,,,,,
2015,1,10,19,30,-12,0,0,0,0.13,990,-5,208,0.8,,,,,,
2015,1,10,20,30,-12,0,0,0,0.13,990,-5,189,0.9,,,,,,
2015,1,10,21,30,-12,0,0,0,0.13,990,-6,179,1,,,,,,
2015,1,10,22,30,-11,0,0,0,0.13,990,-7,174,1.2000000000000002,,,,,,
2015,1,10,23,30,-11,0,0,0,0.13,990,-7,174,1.4000000000000001,,,,,,
2015,1,11,0,30,-11,0,0,0,0.13,990,-7,177,1.6,,,,,,
2015,1,11,1,30,-11,0,0,0,0.13,990,-7,181,1.7000000000000002,,,,,,
2015,1,11,2,30,-11,0,0,0,0.13,990,-7,183,1.7000000000000002,,,,,,
2015,1,11,3,30,-11,0,0,0,0.13,990,-7,184,1.7000000000000002,,,,,,
2015,1,11,4,30,-10,0,0,0,0.13,990,-7,185,1.7000000000000002,,,,,,
2015,1,11,5,30,-10,0,0,0,0.13,990,-6,185,1.7000000000000002,,,,,,
2015,1,11,6,30,-9,0,0,0,0.13,990,-5,184,1.7000000000000002,,,,,,
2015,1,11,7,30,-8,0,0,0,0.13,990,-4,185,1.9000000000000001,,,,,,
2015,1,11,8,30,-7,22,0,22,0.13,990,-3,196,2.4000000000000004,,,,,,
2015,1,11,9,30,-6,55,0,55,0.13,990,-1,198,2.6,,,,,,
2015,1,11,10,30,-4,155,54,175,0.13,990,0,191,2.7,,,,,,
2015,1,11,11,30,-3,206,130,267,0.13,990,2,198,2.9000000000000004,,,,,,
2015,1,11,12,30,-2,219,70,254,0.13,990,3,204,2.9000000000000004,,,,,,
2015,1,11,13,30,-2,217,229,329,0.13,990,4,209,2.5,,,,,,
2015,1,11,14,30,0,92,0,92,0.13,990,3,213,1.6,,,,,,
2015,1,11,15,30,0,108,0,108,0.13,990,2,211,0.9,,,,,,
2015,1,11,16,30,0,68,94,85,0.13,990,1,193,0.9,,,,,,
2015,1,11,17,30,0,0,0,0,0.13,990,1,171,1,,,,,,
2015,1,11,18,30,0,0,0,0,0.13,990,1,155,1.1,,,,,,
2015,1,11,19,30,0,0,0,0,0.13,990,1,149,1.1,,,,,,
2015,1,11,20,30,0,0,0,0,0.13,990,0,147,1.2000000000000002,,,,,,
2015,1,11,21,30,0,0,0,0,0.13,990,0,146,1.3,,,,,,
2015,1,11,22,30,0,0,0,0,0.13,990,0,153,1.5,,,,,,
2015,1,11,23,30,0,0,0,0,0.13,990,1,176,1.8,,,,,,
2015,1,12,0,30,0,0,0,0,0.13,980,1,197,1.7000000000000002,,,,,,
2015,1,12,1,30,1,0,0,0,0.13,980,1,202,1.5,,,,,,
2015,1,12,2,30,1,0,0,0,0.13,980,1,203,1.4000000000000001,,,,,,
2015,1,12,3,30,1,0,0,0,0.13,980,1,206,1.3,,,,,,
2015,1,12,4,30,1,0,0,0,0.13,980,1,210,1.2000000000000002,,,,,,
2015,1,12,5,30,1,0,0,0,0.13,980,1,216,1,,,,,,
2015,1,12,6,30,1,0,0,0,0.13,980,1,232,1,,,,,,
2015,1,12,7,30,1,0,0,0,0.13,980,1,247,0.9,,,,,,
2015,1,12,8,30,2,2,0,2,0.13,980,2,246,0.8,,,,,,
2015,1,12,9,30,2,43,0,43,0.13,980,3,255,1,,,,,,
2015,1,12,10,30,2,42,0,42,0.13,980,3,307,1.4000000000000001,,,,,,
2015,1,12,11,30,2,161,6,164,0.13,980,3,337,1.8,,,,,,
2015,1,12,12,30,2,30,0,30,0.13,980,2,342,2,,,,,,
2015,1,12,13,30,1,117,0,117,0.13,980,1,343,2.1,,,,,,
2015,1,12,14,30,1,130,0,130,0.13,980,1,359,2.2,,,,,,
2015,1,12,15,30,1,113,0,113,0.13,980,1,354,2.3000000000000003,,,,,,
2015,1,12,16,30,0,30,0,30,0.13,980,0,352,2.5,,,,,,
2015,1,12,17,30,0,0,0,0,0.13,990,0,357,3.1,,,,,,
2015,1,12,18,30,0,0,0,0,0.13,990,0,4,3.4000000000000004,,,,,,
2015,1,12,19,30,0,0,0,0,0.13,990,0,7,3.3000000000000003,,,,,,
2015,1,12,20,30,-1,0,0,0,0.13,990,0,10,3.2,,,,,,
2015,1,12,21,30,-2,0,0,0,0.13,990,-1,15,3.2,,,,,,
2015,1,12,22,30,-2,0,0,0,0.13,990,-1,15,3.2,,,,,,
2015,1,12,23,30,-3,0,0,0,0.13,990,-2,16,3.4000000000000004,,,,,,
2015,1,13,0,30,-4,0,0,0,0.13,990,-2,19,3.6,,,,,,
2015,1,13,1,30,-5,0,0,0,0.13,990,-3,24,3.8000000000000003,,,,,,
2015,1,13,2,30,-6,0,0,0,0.13,990,-3,26,3.8000000000000003,,,,,,
2015,1,13,3,30,-6,0,0,0,0.13,990,-4,27,3.6,,,,,,
2015,1,13,4,30,-6,0,0,0,0.13,990,-4,27,3.4000000000000004,,,,,,
2015,1,13,5,30,-6,0,0,0,0.13,990,-4,28,3.3000000000000003,,,,,,
2015,1,13,6,30,-6,0,0,0,0.13,990,-4,29,3.3000000000000003,,,,,,
2015,1,13,7,30,-6,0,0,0,0.13,990,-4,31,3.5,,,,,,
2015,1,13,8,30,-7,10,0,10,0.13,990,-3,36,4,,,,,,
2015,1,13,9,30,-7,80,0,80,0.13,990,-2,46,4.3,,,,,,
2015,1,13,10,30,-7,158,65,183,0.13,990,-2,51,4.1000000000000005,,,,,,
2015,1,13,11,30,-8,146,0,146,0.13,990,-1,53,3.9000000000000004,,,,,,
2015,1,13,12,30,-8,230,162,312,0.13,990,-1,53,3.6,,,,,,
2015,1,13,13,30,-8,221,98,270,0.13,990,-1,52,3.3000000000000003,,,,,,
2015,1,13,14,30,-8,191,172,265,0.13,990,-1,50,2.9000000000000004,,,,,,
2015,1,13,15,30,-8,133,55,151,0.13,990,-1,49,2.5,,,,,,
2015,1,13,16,30,-7,43,0,43,0.13,990,-1,44,1.9000000000000001,,,,,,
2015,1,13,17,30,-6,0,0,0,0.13,990,-2,33,1.8,,,,,,
2015,1,13,18,30,-7,0,0,0,0.13,990,-2,29,2,,,,,,
2015,1,13,19,30,-7,0,0,0,0.13,990,-3,30,2.1,,,,,,
2015,1,13,20,30,-7,0,0,0,0.13,990,-3,36,2.1,,,,,,
2015,1,13,21,30,-7,0,0,0,0.13,990,-3,40,1.9000000000000001,,,,,,
2015,1,13,22,30,-6,0,0,0,0.13,990,-3,46,1.5,,,,,,
2015,1,13,23,30,-6,0,0,0,0.13,990,-3,50,1,,,,,,
2015,1,14,0,30,-5,0,0,0,0.13,990,-4,47,0.7000000000000001,,,,,,
2015,1,14,1,30,-5,0,0,0,0.13,990,-4,37,0.7000000000000001,,,,,,
2015,1,14,2,30,-6,0,0,0,0.13,990,-4,32,0.7000000000000001,,,,,,
2015,1,14,3,30,-5,0,0,0,0.13,990,-4,29,0.6000000000000001,,,,,,
2015,1,14,4,30,-5,0,0,0,0.13,990,-4,23,0.6000000000000001,,,,,,
2015,1,14,5,30,-6,0,0,0,0.13,990,-4,11,0.6000000000000001,,,,,,
2015,1,14,6,30,-6,0,0,0,0.13,990,-4,355,0.7000000000000001,,,,,,
2015,1,14,7,30,-6,0,0,0,0.13,990,-4,341,1.2000000000000002,,,,,,
2015,1,14,8,30,-7,8,0,8,0.13,990,-3,329,1.8,,,,,,
2015,1,14,9,30,-7,28,0,28,0.13,990,-2,319,2.2,,,,,,
